wave,temp,time,intensity
653.8206,400,60,94.883
655.7493,400,60,95.0744
657.678,400,60,94.9016
659.6066,400,60,94.6261
661.5353,400,60,94.8328
663.464,400,60,94.9718
665.3926,400,60,94.8853
667.3213,400,60,94.3658
669.25,400,60,94.1023
671.1787,400,60,94.8035
673.1073,400,60,95.0981
675.036,400,60,94.9036
676.9647,400,60,94.7526
678.8934,400,60,94.6558
680.822,400,60,94.5066
682.7507,400,60,94.4166
684.6794,400,60,94.3772
686.6081,400,60,94.3108
688.5367,400,60,94.2432
690.4654,400,60,94.2391
692.3941,400,60,94.0819
694.3228,400,60,93.8004
696.2514,400,60,93.6906
698.1801,400,60,93.6796
700.1088,400,60,93.6754
702.0375,400,60,93.6845
703.9661,400,60,93.766
705.8948,400,60,93.8689
707.8235,400,60,93.8743
709.7522,400,60,93.8048
711.6808,400,60,93.7401
713.6095,400,60,93.583
715.5382,400,60,93.153
717.4669,400,60,92.5211
719.3955,400,60,91.9014
721.3242,400,60,91.4284
723.2529,400,60,91.1354
725.1816,400,60,90.9975
727.1102,400,60,91.0477
729.0389,400,60,91.2583
730.9676,400,60,91.3961
732.8962,400,60,91.3198
734.8249,400,60,91.1264
736.7536,400,60,90.7653
738.6823,400,60,90.2515
740.6109,400,60,89.8053
742.5396,400,60,89.4989
744.4683,400,60,89.344
746.397,400,60,89.3226
748.3256,400,60,89.4251
750.2543,400,60,89.5603
752.183,400,60,89.6647
754.1117,400,60,89.8551
756.0403,400,60,90.0462
757.969,400,60,90.175
759.8977,400,60,90.3171
761.8264,400,60,90.4239
763.755,400,60,90.6313
765.6837,400,60,91.0032
767.6124,400,60,91.3246
769.5411,400,60,91.5772
771.4697,400,60,91.809
773.3984,400,60,91.9704
775.3271,400,60,92.127
777.2558,400,60,92.2426
779.1844,400,60,92.2282
781.1131,400,60,92.1506
783.0418,400,60,92.1783
784.9705,400,60,92.3299
786.8991,400,60,92.3578
788.8278,400,60,92.228
790.7565,400,60,92.1244
792.6852,400,60,92.0164
794.6138,400,60,91.7857
796.5425,400,60,91.5033
798.4712,400,60,91.2797
800.3999,400,60,90.9938
802.3285,400,60,90.6122
804.2572,400,60,90.3143
806.1859,400,60,90.0117
808.1145,400,60,89.7362
810.0432,400,60,89.6938
811.9719,400,60,89.8243
813.9006,400,60,90.0473
815.8292,400,60,90.3354
817.7579,400,60,90.7256
819.6866,400,60,91.185
821.6153,400,60,91.5388
823.5439,400,60,91.8565
825.4726,400,60,92.237
827.4013,400,60,92.5242
829.33,400,60,92.6997
831.2586,400,60,92.8928
833.1873,400,60,93.0908
835.116,400,60,93.3203
837.0447,400,60,93.535
838.9733,400,60,93.6285
840.902,400,60,93.6494
842.8307,400,60,93.5584
844.7594,400,60,93.3865
846.688,400,60,93.2455
848.6167,400,60,93.2001
850.5454,400,60,93.1751
852.4741,400,60,93.0446
854.4027,400,60,92.9601
856.3314,400,60,92.9077
858.2601,400,60,92.7936
860.1888,400,60,92.7309
862.1174,400,60,92.6944
864.0461,400,60,92.7273
865.9748,400,60,92.8415
867.9035,400,60,92.8923
869.8321,400,60,92.9721
871.7608,400,60,93.1447
873.6895,400,60,93.2952
875.6182,400,60,93.3866
877.5468,400,60,93.4931
879.4755,400,60,93.7407
881.4042,400,60,94.059
883.3328,400,60,94.2915
885.2615,400,60,94.4878
887.1902,400,60,94.6709
889.1189,400,60,94.8785
891.0475,400,60,95.1543
892.9762,400,60,95.41
894.9049,400,60,95.6627
896.8336,400,60,95.8951
898.7622,400,60,96.1208
900.6909,400,60,96.3719
902.6196,400,60,96.5572
904.5483,400,60,96.6855
906.4769,400,60,96.8316
908.4056,400,60,96.9688
910.3343,400,60,97.0381
912.263,400,60,97.0812
914.1916,400,60,97.1511
916.1203,400,60,97.2493
918.049,400,60,97.2864
919.9777,400,60,97.2494
921.9063,400,60,97.2368
923.835,400,60,97.249
925.7637,400,60,97.2952
927.6924,400,60,97.3112
929.621,400,60,97.2377
931.5497,400,60,97.1895
933.4784,400,60,97.2093
935.4071,400,60,97.2576
937.3357,400,60,97.2916
939.2644,400,60,97.2942
941.1931,400,60,97.2634
943.1218,400,60,97.2096
945.0504,400,60,97.1816
946.9791,400,60,97.1731
948.9078,400,60,97.1372
950.8364,400,60,97.1165
952.7651,400,60,97.1456
954.6938,400,60,97.1518
956.6225,400,60,97.1399
958.5511,400,60,97.1757
960.4798,400,60,97.2188
962.4085,400,60,97.199
964.3372,400,60,97.1714
966.2658,400,60,97.2054
968.1945,400,60,97.2463
970.1232,400,60,97.2691
972.0519,400,60,97.3227
973.9805,400,60,97.4047
975.9092,400,60,97.442
977.8379,400,60,97.4644
979.7666,400,60,97.5094
981.6952,400,60,97.4962
983.6239,400,60,97.4764
985.5526,400,60,97.473
987.4813,400,60,97.4243
989.4099,400,60,97.3795
991.3386,400,60,97.3336
993.2673,400,60,97.2668
995.196,400,60,97.2098
997.1246,400,60,97.1608
999.0533,400,60,97.137
1000.982,400,60,97.1259
1002.9107,400,60,97.1367
1004.8393,400,60,97.167
1006.768,400,60,97.1451
1008.6967,400,60,97.0993
1010.6254,400,60,97.048
1012.554,400,60,96.9948
1014.4827,400,60,96.9752
1016.4114,400,60,96.9836
1018.3401,400,60,96.9537
1020.2687,400,60,96.8269
1022.1974,400,60,96.6981
1024.1261,400,60,96.6518
1026.0547,400,60,96.5943
1027.9834,400,60,96.4402
1029.9121,400,60,96.2604
1031.8408,400,60,96.1506
1033.7694,400,60,96.1644
1035.6981,400,60,96.3323
1037.6268,400,60,96.5983
1039.5555,400,60,96.83
1041.4841,400,60,96.9958
1043.4128,400,60,97.1224
1045.3415,400,60,97.1913
1047.2702,400,60,97.2264
1049.1988,400,60,97.2472
1051.1275,400,60,97.2033
1053.0562,400,60,97.1027
1054.9849,400,60,97.0232
1056.9135,400,60,96.9645
1058.8422,400,60,96.9149
1060.7709,400,60,96.9129
1062.6996,400,60,96.9418
1064.6282,400,60,96.9576
1066.5569,400,60,96.9738
1068.4856,400,60,97.0518
1070.4143,400,60,97.1603
1072.3429,400,60,97.2009
1074.2716,400,60,97.194
1076.2003,400,60,97.16
1078.129,400,60,97.1165
1080.0576,400,60,97.0993
1081.9863,400,60,97.0885
1083.915,400,60,97.0988
1085.8437,400,60,97.1055
1087.7723,400,60,97.0513
1089.701,400,60,96.9757
1091.6297,400,60,96.9674
1093.5584,400,60,97.0325
1095.487,400,60,97.1189
1097.4157,400,60,97.1961
1099.3444,400,60,97.2148
1101.273,400,60,97.1514
1103.2017,400,60,97.0913
1105.1304,400,60,97.1045
1107.0591,400,60,97.1134
1108.9877,400,60,97.1155
1110.9164,400,60,97.1814
1112.8451,400,60,97.2195
1114.7738,400,60,97.1686
1116.7024,400,60,97.1116
1118.6311,400,60,97.0762
1120.5598,400,60,97.0443
1122.4885,400,60,97.0135
1124.4171,400,60,97.0004
1126.3458,400,60,97.0156
1128.2745,400,60,96.9847
1130.2032,400,60,96.9204
1132.1318,400,60,96.8789
1134.0605,400,60,96.8344
1135.9892,400,60,96.7713
1137.9179,400,60,96.726
1139.8465,400,60,96.7198
1141.7752,400,60,96.671
1143.7039,400,60,96.5826
1145.6326,400,60,96.5004
1147.5612,400,60,96.4103
1149.4899,400,60,96.3214
1151.4186,400,60,96.199
1153.3473,400,60,96.0758
1155.2759,400,60,96.0104
1157.2046,400,60,95.967
1159.1333,400,60,95.9307
1161.062,400,60,95.9126
1162.9906,400,60,95.9032
1164.9193,400,60,95.8671
1166.848,400,60,95.8434
1168.7767,400,60,95.8693
1170.7053,400,60,95.9282
1172.634,400,60,95.9909
1174.5627,400,60,96.0062
1176.4913,400,60,95.9734
1178.42,400,60,95.899
1180.3487,400,60,95.8011
1182.2774,400,60,95.7105
1184.206,400,60,95.6298
1186.1347,400,60,95.5651
1188.0634,400,60,95.4716
1189.9921,400,60,95.3103
1191.9207,400,60,95.1332
1193.8494,400,60,94.9322
1195.7781,400,60,94.6839
1197.7068,400,60,94.4347
1199.6354,400,60,94.1932
1201.5641,400,60,93.9786
1203.4928,400,60,93.8281
1205.4215,400,60,93.7572
1207.3501,400,60,93.7798
1209.2788,400,60,93.8648
1211.2075,400,60,93.9049
1213.1362,400,60,93.7252
1215.0648,400,60,93.2635
1216.9935,400,60,92.9557
1218.9222,400,60,93.3392
1220.8509,400,60,93.9439
1222.7795,400,60,94.022
1224.7082,400,60,93.7576
1226.6369,400,60,93.5248
1228.5656,400,60,93.4204
1230.4942,400,60,93.4809
1232.4229,400,60,93.6687
1234.3516,400,60,93.963
1236.2803,400,60,94.3141
1238.2089,400,60,94.6486
1240.1376,400,60,94.9428
1242.0663,400,60,95.1766
1243.9949,400,60,95.3465
1245.9236,400,60,95.4699
1247.8523,400,60,95.5459
1249.781,400,60,95.5715
1251.7096,400,60,95.5618
1253.6383,400,60,95.5408
1255.567,400,60,95.5421
1257.4957,400,60,95.5407
1259.4243,400,60,95.5204
1261.353,400,60,95.5096
1263.2817,400,60,95.4987
1265.2104,400,60,95.5145
1267.139,400,60,95.543
1269.0677,400,60,95.5204
1270.9964,400,60,95.4957
1272.9251,400,60,95.5247
1274.8537,400,60,95.5414
1276.7824,400,60,95.5204
1278.7111,400,60,95.4923
1280.6398,400,60,95.459
1282.5684,400,60,95.4254
1284.4971,400,60,95.3934
1286.4258,400,60,95.3612
1288.3545,400,60,95.3324
1290.2831,400,60,95.3038
1292.2118,400,60,95.2292
1294.1405,400,60,95.1126
1296.0692,400,60,95.0209
1297.9978,400,60,94.9409
1299.9265,400,60,94.8159
1301.8552,400,60,94.71
1303.7839,400,60,94.6626
1305.7125,400,60,94.6191
1307.6412,400,60,94.5871
1309.5699,400,60,94.553
1311.4986,400,60,94.5044
1313.4272,400,60,94.4932
1315.3559,400,60,94.5021
1317.2846,400,60,94.4849
1319.2132,400,60,94.4894
1321.1419,400,60,94.52
1323.0706,400,60,94.5131
1324.9993,400,60,94.4968
1326.9279,400,60,94.5027
1328.8566,400,60,94.5117
1330.7853,400,60,94.4802
1332.714,400,60,94.3864
1334.6426,400,60,94.2754
1336.5713,400,60,94.1428
1338.5,400,60,93.9728
1340.4287,400,60,93.8238
1342.3573,400,60,93.7244
1344.286,400,60,93.6176
1346.2147,400,60,93.4698
1348.1434,400,60,93.3054
1350.072,400,60,93.1351
1352.0007,400,60,92.9781
1353.9294,400,60,92.8604
1355.8581,400,60,92.7823
1357.7867,400,60,92.642
1359.7154,400,60,92.2882
1361.6441,400,60,91.7185
1363.5728,400,60,90.9456
1365.5014,400,60,90.4054
1367.4301,400,60,90.2376
1369.3588,400,60,89.8402
1371.2875,400,60,89.0832
1373.2161,400,60,88.2029
1375.1448,400,60,87.5025
1377.0735,400,60,87.5528
1379.0022,400,60,88.4623
1380.9308,400,60,89.8144
1382.8595,400,60,91.1275
1384.7882,400,60,92.2621
1386.7169,400,60,93.2855
1388.6455,400,60,94.1315
1390.5742,400,60,94.6241
1392.5029,400,60,94.8599
1394.4315,400,60,94.9389
1396.3602,400,60,94.9892
1398.2889,400,60,95.0272
1400.2176,400,60,95.051
1402.1462,400,60,95.0685
1404.0749,400,60,95.0496
1406.0036,400,60,95.0472
1407.9323,400,60,95.0359
1409.8609,400,60,94.944
1411.7896,400,60,94.8231
1413.7183,400,60,94.7215
1415.647,400,60,94.5811
1417.5756,400,60,94.3563
1419.5043,400,60,94.0889
1421.433,400,60,93.8684
1423.3617,400,60,93.5746
1425.2903,400,60,93.1888
1427.219,400,60,92.7576
1429.1477,400,60,92.1288
1431.0764,400,60,91.3257
1433.005,400,60,90.5168
1434.9337,400,60,89.7696
1436.8624,400,60,88.9911
1438.7911,400,60,88.4007
1440.7197,400,60,87.9424
1442.6484,400,60,87.4552
1444.5771,400,60,87.0128
1446.5058,400,60,86.555
1448.4344,400,60,86.0255
1450.3631,400,60,85.4685
1452.2918,400,60,84.8892
1454.2205,400,60,84.4612
1456.1491,400,60,84.3754
1458.0778,400,60,84.7966
1460.0065,400,60,85.3739
1461.9351,400,60,85.9031
1463.8638,400,60,86.5777
1465.7925,400,60,87.6909
1467.7212,400,60,89.2527
1469.6498,400,60,90.9681
1471.5785,400,60,92.6485
1473.5072,400,60,94.1229
1475.4359,400,60,94.9794
1477.3645,400,60,95.5816
1479.2932,400,60,96.0617
1481.2219,400,60,96.4241
1483.1506,400,60,96.7372
1485.0792,400,60,96.9436
1487.0079,400,60,97.0406
1488.9366,400,60,97.122
1490.8653,400,60,97.3022
1492.7939,400,60,97.4705
1494.7226,400,60,97.5562
1496.6513,400,60,97.6425
1498.58,400,60,97.7842
1500.5086,400,60,97.9046
1502.4373,400,60,97.9881
1504.366,400,60,98.0168
1506.2947,400,60,98.011
1508.2233,400,60,98.171
1510.152,400,60,98.3303
1512.0807,400,60,98.4244
1514.0094,400,60,98.4758
1515.938,400,60,98.5138
1517.8667,400,60,98.6429
1519.7954,400,60,98.7322
1521.7241,400,60,98.7755
1523.6527,400,60,98.869
1525.5814,400,60,98.9047
1527.5101,400,60,98.936
1529.4388,400,60,98.9833
1531.3674,400,60,98.9778
1533.2961,400,60,98.9694
1535.2248,400,60,99.031
1537.1534,400,60,99.0393
1539.0821,400,60,98.9416
1541.0108,400,60,98.9333
1542.9395,400,60,99.0073
1544.8681,400,60,99.0494
1546.7968,400,60,99.0625
1548.7255,400,60,99.0006
1550.6542,400,60,98.9443
1552.5828,400,60,98.9159
1554.5115,400,60,98.8304
1556.4402,400,60,98.7171
1558.3689,400,60,98.5402
1560.2975,400,60,98.4838
1562.2262,400,60,98.5249
1564.1549,400,60,98.4389
1566.0836,400,60,98.2922
1568.0122,400,60,98.153
1569.9409,400,60,98.0432
1571.8696,400,60,98.0029
1573.7983,400,60,97.8935
1575.7269,400,60,97.7126
1577.6556,400,60,97.6476
1579.5843,400,60,97.6131
1581.513,400,60,97.5247
1583.4416,400,60,97.4501
1585.3703,400,60,97.3795
1587.299,400,60,97.2952
1589.2277,400,60,97.2297
1591.1563,400,60,97.1702
1593.085,400,60,97.0866
1595.0137,400,60,97.005
1596.9424,400,60,96.9417
1598.871,400,60,96.8928
1600.7997,400,60,96.8624
1602.7284,400,60,96.8661
1604.6571,400,60,96.9378
1606.5857,400,60,97.0348
1608.5144,400,60,97.1531
1610.4431,400,60,97.3081
1612.3717,400,60,97.4657
1614.3004,400,60,97.5792
1616.2291,400,60,97.6961
1618.1578,400,60,97.923
1620.0864,400,60,98.1188
1622.0151,400,60,98.2461
1623.9438,400,60,98.3932
1625.8725,400,60,98.5546
1627.8011,400,60,98.7057
1629.7298,400,60,98.9223
1631.6585,400,60,99.1247
1633.5872,400,60,99.2311
1635.5158,400,60,99.3612
1637.4445,400,60,99.6112
1639.3732,400,60,99.8164
1641.3019,400,60,99.9921
1643.2305,400,60,100.1116
1645.1592,400,60,100.1459
1647.0879,400,60,100.2319
1649.0166,400,60,100.4037
1650.9452,400,60,100.4547
1652.8739,400,60,100.4409
1654.8026,400,60,100.6226
1656.7313,400,60,100.7809
1658.6599,400,60,100.8731
1660.5886,400,60,100.9035
1662.5173,400,60,100.9332
1664.446,400,60,101.0341
1666.3746,400,60,101.0808
1668.3033,400,60,101.0376
1670.232,400,60,101.0435
1672.1607,400,60,101.0991
1674.0893,400,60,101.1258
1676.018,400,60,101.2008
1677.9467,400,60,101.2509
1679.8754,400,60,101.2217
1681.804,400,60,101.1458
1683.7327,400,60,101.0772
1685.6614,400,60,101.1853
1687.59,400,60,101.2528
1689.5187,400,60,101.2417
1691.4474,400,60,101.2481
1693.3761,400,60,101.2065
1695.3047,400,60,101.0804
1697.2334,400,60,101.0024
1699.1621,400,60,100.9286
1701.0908,400,60,100.8095
1703.0194,400,60,100.7447
1704.9481,400,60,100.6041
1706.8768,400,60,100.4431
1708.8055,400,60,100.2671
1710.7341,400,60,99.9894
1712.6628,400,60,99.6858
1714.5915,400,60,99.3803
1716.5202,400,60,99.112
1718.4488,400,60,98.9032
1720.3775,400,60,98.7709
1722.3062,400,60,98.6472
1724.2349,400,60,98.5373
1726.1635,400,60,98.4527
1728.0922,400,60,98.3641
1730.0209,400,60,98.337
1731.9496,400,60,98.2718
1733.8782,400,60,97.9035
1735.8069,400,60,97.5377
1737.7356,400,60,97.4404
1739.6643,400,60,97.4495
1741.5929,400,60,97.5855
1743.5216,400,60,97.7179
1745.4503,400,60,97.8481
1747.379,400,60,98.0218
1749.3076,400,60,98.1946
1751.2363,400,60,98.4055
1753.165,400,60,98.6905
1755.0936,400,60,98.9079
1757.0223,400,60,99.1321
1758.951,400,60,99.3598
1760.8797,400,60,99.5265
1762.8083,400,60,99.7635
1764.737,400,60,100.0245
1766.6657,400,60,100.2214
1768.5944,400,60,100.3994
1770.523,400,60,100.5271
1772.4517,400,60,100.6426
1774.3804,400,60,100.8392
1776.3091,400,60,101.0205
1778.2377,400,60,101.0992
1780.1664,400,60,101.1701
1782.0951,400,60,101.2954
1784.0238,400,60,101.3607
1785.9524,400,60,101.4156
1787.8811,400,60,101.4787
1789.8098,400,60,101.4457
1791.7385,400,60,101.4106
1793.6671,400,60,101.5232
1795.5958,400,60,101.6242
1797.5245,400,60,101.6398
1799.4532,400,60,101.6419
1801.3818,400,60,101.7208
1803.3105,400,60,101.8153
1805.2392,400,60,101.8472
1807.1679,400,60,101.8532
1809.0965,400,60,101.8296
1811.0252,400,60,101.8165
1812.9539,400,60,101.8863
1814.8826,400,60,101.9424
1816.8112,400,60,101.9306
1818.7399,400,60,101.9076
1820.6686,400,60,101.9088
1822.5973,400,60,101.8867
1824.5259,400,60,101.8178
1826.4546,400,60,101.807
1828.3833,400,60,101.832
1830.3119,400,60,101.861
1832.2406,400,60,101.9056
1834.1693,400,60,101.9139
1836.098,400,60,101.8619
1838.0266,400,60,101.7939
1839.9553,400,60,101.7992
1841.884,400,60,101.7908
1843.8127,400,60,101.7237
1845.7413,400,60,101.7593
1847.67,400,60,101.81
1849.5987,400,60,101.7871
1851.5274,400,60,101.7612
1853.456,400,60,101.7347
1855.3847,400,60,101.7343
1857.3134,400,60,101.7998
1859.2421,400,60,101.8509
1861.1707,400,60,101.855
1863.0994,400,60,101.8152
1865.0281,400,60,101.7577
1866.9568,400,60,101.7651
1868.8854,400,60,101.7559
1870.8141,400,60,101.7485
1872.7428,400,60,101.7892
1874.6715,400,60,101.8291
1876.6001,400,60,101.8573
1878.5288,400,60,101.8307
1880.4575,400,60,101.8029
1882.3862,400,60,101.7693
1884.3148,400,60,101.7527
1886.2435,400,60,101.7477
1888.1722,400,60,101.6857
1890.1009,400,60,101.6957
1892.0295,400,60,101.7542
1893.9582,400,60,101.7164
1895.8869,400,60,101.6628
1897.8156,400,60,101.6435
1899.7442,400,60,101.644
1901.6729,400,60,101.707
1903.6016,400,60,101.75
1905.5302,400,60,101.7128
1907.4589,400,60,101.6558
1909.3876,400,60,101.6045
1911.3163,400,60,101.6561
1913.2449,400,60,101.797
1915.1736,400,60,101.7924
1917.1023,400,60,101.6567
1919.031,400,60,101.6212
1920.9596,400,60,101.6245
1922.8883,400,60,101.6525
1924.817,400,60,101.806
1926.7457,400,60,101.855
1928.6743,400,60,101.7859
1930.603,400,60,101.7062
1932.5317,400,60,101.6935
1934.4604,400,60,101.7948
1936.389,400,60,101.7901
1938.3177,400,60,101.7087
1940.2464,400,60,101.6849
1942.1751,400,60,101.7462
1944.1037,400,60,101.8192
1946.0324,400,60,101.7577
1947.9611,400,60,101.6397
1949.8898,400,60,101.5863
1951.8184,400,60,101.5807
1953.7471,400,60,101.5625
1955.6758,400,60,101.5694
1957.6045,400,60,101.5775
1959.5331,400,60,101.4553
1961.4618,400,60,101.3691
1963.3905,400,60,101.4787
1965.3192,400,60,101.4831
1967.2478,400,60,101.4884
1969.1765,400,60,101.7324
1971.1052,400,60,101.8188
1973.0339,400,60,101.7897
1974.9625,400,60,101.9078
1976.8912,400,60,101.8322
1978.8199,400,60,101.4679
1980.7485,400,60,101.2684
1982.6772,400,60,101.3423
1984.6059,400,60,101.578
1986.5346,400,60,101.7625
1988.4632,400,60,101.72
1990.3919,400,60,101.6326
1992.3206,400,60,101.6552
1994.2493,400,60,101.7903
1996.1779,400,60,101.9053
1998.1066,400,60,101.938
2000.0353,400,60,101.8563
2001.964,400,60,101.6974
2003.8926,400,60,101.6549
2005.8213,400,60,101.6458
2007.75,400,60,101.6487
2009.6787,400,60,101.5905
2011.6073,400,60,101.435
2013.536,400,60,101.5341
2015.4647,400,60,101.6937
2017.3934,400,60,101.6669
2019.322,400,60,101.8158
2021.2507,400,60,101.9671
2023.1794,400,60,101.8894
2025.1081,400,60,101.7703
2027.0367,400,60,101.6482
2028.9654,400,60,101.5881
2030.8941,400,60,101.5622
2032.8228,400,60,101.5236
2034.7514,400,60,101.4838
2036.6801,400,60,101.4407
2038.6088,400,60,101.4481
2040.5375,400,60,101.6157
2042.4661,400,60,101.707
2044.3948,400,60,101.6322
2046.3235,400,60,101.694
2048.2521,400,60,101.7306
2050.1808,400,60,101.7664
2052.1095,400,60,101.9181
2054.0382,400,60,101.9017
2055.9668,400,60,101.8487
2057.8955,400,60,101.9066
2059.8242,400,60,101.9566
2061.7529,400,60,102.0143
2063.6815,400,60,102.1071
2065.6102,400,60,102.1268
2067.5389,400,60,102.1081
2069.4676,400,60,102.1885
2071.3962,400,60,102.2382
2073.3249,400,60,102.2372
2075.2536,400,60,102.22
2077.1823,400,60,102.2251
2079.1109,400,60,102.2138
2081.0396,400,60,102.1393
2082.9683,400,60,102.1624
2084.897,400,60,102.1978
2086.8256,400,60,102.1978
2088.7543,400,60,102.2027
2090.683,400,60,102.1684
2092.6117,400,60,102.1293
2094.5403,400,60,102.0748
2096.469,400,60,102.0519
2098.3977,400,60,102.0994
2100.3264,400,60,102.1591
2102.255,400,60,102.1803
2104.1837,400,60,102.1243
2106.1124,400,60,102.0669
2108.0411,400,60,102.1707
2109.9697,400,60,102.2497
2111.8984,400,60,102.176
2113.8271,400,60,102.1267
2115.7558,400,60,102.1643
2117.6844,400,60,102.2176
2119.6131,400,60,102.203
2121.5418,400,60,102.1407
2123.4704,400,60,102.083
2125.3991,400,60,102.1113
2127.3278,400,60,102.1523
2129.2565,400,60,102.0865
2131.1851,400,60,102.0059
2133.1138,400,60,102.0048
2135.0425,400,60,101.9424
2136.9712,400,60,101.8121
2138.8998,400,60,101.8404
2140.8285,400,60,101.8699
2142.7572,400,60,101.8056
2144.6859,400,60,101.9553
2146.6145,400,60,102.0946
2148.5432,400,60,101.9938
2150.4719,400,60,101.9638
2152.4006,400,60,101.7741
2154.3292,400,60,101.4872
2156.2579,400,60,101.5866
2158.1866,400,60,101.738
2160.1153,400,60,101.574
2162.0439,400,60,101.5127
2163.9726,400,60,101.656
2165.9013,400,60,101.7202
2167.83,400,60,101.8146
2169.7586,400,60,101.7842
2171.6873,400,60,101.5851
2173.616,400,60,101.6451
2175.5447,400,60,101.7232
2177.4733,400,60,101.5281
2179.402,400,60,101.4319
2181.3307,400,60,101.6423
2183.2594,400,60,101.8216
2185.188,400,60,101.7951
2187.1167,400,60,101.7899
2189.0454,400,60,101.8094
2190.9741,400,60,101.8354
2192.9027,400,60,101.943
2194.8314,400,60,102.0188
2196.7601,400,60,102.0517
2198.6887,400,60,102.1247
2200.6174,400,60,102.1641
2202.5461,400,60,102.1048
2204.4748,400,60,102.0004
2206.4034,400,60,102.0255
2208.3321,400,60,102.2057
2210.2608,400,60,102.293
2212.1895,400,60,102.2114
2214.1181,400,60,102.1592
2216.0468,400,60,102.1839
2217.9755,400,60,102.1821
2219.9042,400,60,102.0599
2221.8328,400,60,101.9556
2223.7615,400,60,102.008
2225.6902,400,60,102.0951
2227.6189,400,60,102.1865
2229.5475,400,60,102.241
2231.4762,400,60,102.2684
2233.4049,400,60,102.2563
2235.3336,400,60,102.1667
2237.2622,400,60,102.1151
2239.1909,400,60,102.1494
2241.1196,400,60,102.2633
2243.0483,400,60,102.2906
2244.9769,400,60,102.1996
2246.9056,400,60,102.2348
2248.8343,400,60,102.2738
2250.763,400,60,102.1395
2252.6916,400,60,102.0974
2254.6203,400,60,102.1838
2256.549,400,60,102.1959
2258.4777,400,60,102.27
2260.4063,400,60,102.3348
2262.335,400,60,102.2413
2264.2637,400,60,102.2038
2266.1923,400,60,102.239
2268.121,400,60,102.2387
2270.0497,400,60,102.2395
2271.9784,400,60,102.2561
2273.907,400,60,102.2856
2275.8357,400,60,102.2921
2277.7644,400,60,102.2683
2279.6931,400,60,102.2887
2281.6217,400,60,102.3314
2283.5504,400,60,102.3268
2285.4791,400,60,102.301
2287.4078,400,60,102.2854
2289.3364,400,60,102.2948
2291.2651,400,60,102.2819
2293.1938,400,60,102.2158
2295.1225,400,60,102.1793
2297.0511,400,60,102.1271
2298.9798,400,60,102.0613
2300.9085,400,60,102.0591
2302.8372,400,60,102.0118
2304.7658,400,60,101.8995
2306.6945,400,60,101.7919
2308.6232,400,60,101.6683
2310.5519,400,60,101.5318
2312.4805,400,60,101.4345
2314.4092,400,60,101.3795
2316.3379,400,60,101.3089
2318.2666,400,60,101.183
2320.1952,400,60,100.962
2322.1239,400,60,100.7585
2324.0526,400,60,100.7208
2325.9813,400,60,100.7639
2327.9099,400,60,100.7004
2329.8386,400,60,100.5051
2331.7673,400,60,100.4212
2333.696,400,60,100.4753
2335.6246,400,60,100.4483
2337.5533,400,60,100.3566
2339.482,400,60,100.2546
2341.4106,400,60,100.1682
2343.3393,400,60,100.1655
2345.268,400,60,100.363
2347.1967,400,60,100.8227
2349.1253,400,60,100.987
2351.054,400,60,100.6472
2352.9827,400,60,100.1367
2354.9114,400,60,99.7263
2356.84,400,60,99.4685
2358.7687,400,60,99.3711
2360.6974,400,60,99.4015
2362.6261,400,60,99.5351
2364.5547,400,60,99.6518
2366.4834,400,60,99.8349
2368.4121,400,60,100.1761
2370.3408,400,60,100.4771
2372.2694,400,60,100.6914
2374.1981,400,60,100.9942
2376.1268,400,60,101.3126
2378.0555,400,60,101.5634
2379.9841,400,60,101.8239
2381.9128,400,60,102.1086
2383.8415,400,60,102.3203
2385.7702,400,60,102.4401
2387.6988,400,60,102.5328
2389.6275,400,60,102.6079
2391.5562,400,60,102.6234
2393.4849,400,60,102.5865
2395.4135,400,60,102.564
2397.3422,400,60,102.5296
2399.2709,400,60,102.5162
2401.1996,400,60,102.5534
2403.1282,400,60,102.5608
2405.0569,400,60,102.5528
2406.9856,400,60,102.5505
2408.9143,400,60,102.5044
2410.8429,400,60,102.4611
2412.7716,400,60,102.479
2414.7003,400,60,102.5022
2416.6289,400,60,102.5313
2418.5576,400,60,102.5233
2420.4863,400,60,102.4682
2422.415,400,60,102.4694
2424.3436,400,60,102.5177
2426.2723,400,60,102.5551
2428.201,400,60,102.5443
2430.1297,400,60,102.492
2432.0583,400,60,102.4678
2433.987,400,60,102.4635
2435.9157,400,60,102.4637
2437.8444,400,60,102.5059
2439.773,400,60,102.5291
2441.7017,400,60,102.5191
2443.6304,400,60,102.4737
2445.5591,400,60,102.4275
2447.4877,400,60,102.4634
2449.4164,400,60,102.488
2451.3451,400,60,102.4764
2453.2738,400,60,102.4754
2455.2024,400,60,102.4798
2457.1311,400,60,102.4745
2459.0598,400,60,102.4631
2460.9885,400,60,102.4899
2462.9171,400,60,102.4826
2464.8458,400,60,102.4558
2466.7745,400,60,102.5063
2468.7032,400,60,102.5521
2470.6318,400,60,102.5202
2472.5605,400,60,102.4795
2474.4892,400,60,102.4772
2476.4179,400,60,102.4769
2478.3465,400,60,102.4707
2480.2752,400,60,102.4632
2482.2039,400,60,102.4432
2484.1326,400,60,102.4128
2486.0612,400,60,102.4419
2487.9899,400,60,102.5208
2489.9186,400,60,102.529
2491.8472,400,60,102.5013
2493.7759,400,60,102.4825
2495.7046,400,60,102.4301
